Brand,Model,Year,Selling_Price
Ford,Ford Figo Diesel Titanium,2011,150000
Ford,Ford Figo Diesel ZXI,2014,240000
Mahindra,Mahindra Scorpio S10 7 Seater,2014,800000
Hyundai,Hyundai EON LPG Magna Plus,2015,240000
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,600000
Mahindra,Mahindra Scorpio LX,2014,800000
Hyundai,Hyundai EON 1.0 Kappa Magna Plus,2015,160000
Ford,Ford Fiesta Classic 1.6 Duratec CLXI,2012,350000
Honda,Honda City 1.5 V MT,2011,300000
Tata,Tata Sumo Gold EX BSIII,2015,399000
Mahindra,Mahindra Bolero DI,2011,300000
Maruti,Maruti A-Star AT VXI,2012,150000
Chevrolet,Chevrolet Cruze LTZ,2010,320000
Tata,Tata Hexa XM,2018,1280000
Renault,Renault KWID 1.0 RXT Optional,2017,300000
Nissan,Nissan Terrano XL Plus ICC WT20 SE,2016,1000000
Mitsubishi,Mitsubishi Pajero Sport 4X4,2012,1090000
Tata,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,450000
Tata,Tata Indica GLS BS IV,2007,60000
Maruti,Maruti Swift Dzire ZXI,2013,500000
Tata,Tata Indigo CR4,2012,200000
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2015,650000
Maruti,Maruti Alto LXi,2006,60000
Maruti,Maruti Ertiga VDI,2013,250999
Hyundai,Hyundai Accent Executive CNG,2012,185000
Maruti,Maruti Alto K10 VXI,2015,155000
Maruti,Maruti Swift VXI,2019,600000
Renault,Renault KWID RXE,2016,300000
Hyundai,Hyundai Creta 1.6 E Plus,2018,850000
Maruti,Maruti Eeco CNG 5 Seater AC BSIV,2019,470000
Ford,Ford Figo 1.2P Titanium MT,2019,600000
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,700000
Maruti,Maruti Wagon R LXI DUO BSIII,2007,70000
Toyota,Toyota Fortuner 3.0 Diesel,2010,1250000
Audi,Audi A6 2.8 FSI,2008,650000
Hyundai,Hyundai Xcent 1.2 CRDi S,2018,450000
Mahindra,Mahindra XUV500 W8 2WD,2014,750000
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,775000
Hyundai,Hyundai Santa Fe 4X4,2011,800000
Honda,Honda Amaze E i-Vtech,2015,360000
Toyota,Toyota Corolla Altis Diesel D4DG,2010,250000
Jeep,Jeep Compass 2.0 Longitude Option BSIV,2017,1490000
Nissan,Nissan Terrano XL 110 PS,2013,600000
Maruti,Maruti Alto LX,2010,120000
Tata,Tata New Safari DICOR 2.2 EX 4x2,2012,320000
Mahindra,Mahindra Thar 4X2,2011,400000
Maruti,Maruti Swift Dzire ZDI,2015,302000
Chevrolet,Chevrolet Beat Diesel LT,2011,130000
Maruti,Maruti Swift Dzire LXI Option,2014,150000
Tata,Tata Indica Vista Aura Plus 1.3 Quadrajet,2012,200000
Toyota,Toyota Innova 2.5 G1 BSIV,2012,950000
Maruti,Maruti Swift Vdi BSIII,2008,120000
Mahindra,Mahindra XUV500 W7 BSIV,2019,1400000
Hyundai,Hyundai i20 1.2 Asta Option,2017,620000
Toyota,Toyota Innova 2.5 GX 8 STR BSIV,2012,449000
Maruti,Maruti Alto LXi,2007,100000
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,600000
Honda,Honda Amaze VX i-DTEC,2016,700000
Chevrolet,Chevrolet Beat Diesel LT,2012,250000
Maruti,Maruti Baleno RS 1.0 Petrol,2018,550000
Skoda,Skoda Superb Ambition 2.0 TDI CR AT,2013,675000
Nissan,Nissan Terrano XL Plus 85 PS,2015,530000
Chevrolet,Chevrolet Enjoy TCDi LT 7 Seater,2014,325000
Renault,Renault Scala Diesel RxL,2015,370000
Skoda,Skoda Rapid 1.5 TDI Ambition,2014,360000
Skoda,Skoda Superb LK 1.8 TSI AT,2012,650000
Ford,Ford Fiesta 1.5 TDCi Titanium,2012,199000
Mahindra,Mahindra Quanto C6,2014,285000
Volkswagen,Volkswagen Jetta 1.9 TDI Comfortline DSG,2009,260000
Maruti,Maruti Ciaz 1.4 AT Zeta,2019,869999
Hyundai,Hyundai Grand i10 1.2 CRDi Magna,2016,425000
Chevrolet,Chevrolet Cruze LTZ AT,2012,490000
Mahindra,Mahindra XUV500 AT W8 FWD,2015,750000
Honda,Honda City 1.5 EXI,2004,125000
Fiat,Fiat Linea 1.3 Emotion,2014,221000
Volkswagen,Volkswagen Vento 1.5 TDI Highline AT,2016,724000
Honda,Honda Amaze VX AT i-Vtech,2014,440000
Chevrolet,Chevrolet Spark 1.0 LS,2009,70000
Maruti,Maruti Baleno Delta Diesel,2015,511000
Maruti,Maruti S-Cross Alpha DDiS 200 SH,2016,790000
Hyundai,Hyundai i20 1.2 Asta Option,2017,640000
Hyundai,Hyundai Santro Xing GLS,2009,120000
Chevrolet,Chevrolet Beat Diesel LT,2012,126000
Chevrolet,Chevrolet Beat Diesel LT,2012,120000
Mahindra,Mahindra TUV 300 T4 Plus,2017,650000
Hyundai,Hyundai Grand i10 Asta,2014,450000
Maruti,Maruti Zen Estilo LXI Green (CNG),2010,110000
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2017,600000
Mahindra,Mahindra XUV500 W8 4WD,2012,620000
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,600000
Mahindra,Mahindra Bolero Power Plus ZLX,2018,795000
Tata,Tata Winger Deluxe - Hi Roof (AC),2011,300000
Renault,Renault Lodgy 85PS RxL,2015,495000
Audi,Audi A4 3.0 TDI Quattro,2013,1580000
Audi,Audi Q3 2.0 TDI Quattro Premium Plus,2015,1750000
Tata,Tata Hexa XTA,2018,1350000
Mahindra,Mahindra Xylo D4,2014,350000
Datsun,Datsun RediGO AMT 1.0 S,2018,300000
Tata,Tata Zest Revotron 1.2T XMS,2018,400000
Audi,Audi A6 2.0 TDI  Design Edition,2014,1750000
Maruti,Maruti Zen LX,1999,70000
Nissan,Nissan Sunny XL D,2018,500000
Audi,Audi Q3 35 TDI Quattro Technology,2017,2575000
Honda,Honda Brio VX,2014,345000
Tata,Tata Indigo CR4,2013,220000
Audi,Audi Q5 2.0 TFSI Quattro Premium Plus,2014,1850000
Hyundai,Hyundai Santro Xing XL eRLX Euro III,2005,114999
Maruti,Maruti 800 AC,1999,50000
Honda,Honda Jazz Select Edition,2017,585000
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2018,950000
Maruti,Maruti Swift Dzire AMT VXI,2018,625000
Hyundai,Hyundai Creta 1.6 SX Automatic,2017,1035000
Datsun,Datsun GO T Petrol,2015,310000
Mahindra,Mahindra Xylo D4,2017,600000
Toyota,Toyota Fortuner 2.8 4WD AT BSIV,2019,3100000
Honda,Honda City i-DTEC SV,2014,650000
Hyundai,Hyundai Grand i10 Asta,2016,550000
Hyundai,Hyundai Creta 1.6 CRDi SX,2017,1260000
Hyundai,Hyundai i20 Sportz 1.2,2016,660000
Hyundai,Hyundai i20 Sportz 1.2,2017,700000
Hyundai,Hyundai Getz 1.5 CRDi GVS,2008,235000
Volkswagen,Volkswagen Vento 1.5 TDI Highline,2013,475000
Mercedes-Benz,Mercedes-Benz E-Class 280 CDI Elegance,2008,795000
Audi,Audi RS7 2015-2019 Sportback Performance,2016,8900000
Audi,Audi Q5 3.0 TDI Quattro Technology,2015,3200000
MG,MG Hector Smart AT,2019,1860000
Land,Land Rover Range Rover 4.4 Diesel LWB Vogue SE,2010,4200000
Honda,Honda City VX CVT,2015,850000
Mahindra,Mahindra Xylo D4,2017,585000
Mahindra,Mahindra Verito 1.5 D4 BSIV,2015,380000
Maruti,Maruti Swift Dzire VDI,2019,650000
Maruti,Maruti Swift ZXI Plus,2018,600000
Nissan,Nissan Micra Active XV,2017,434999
Volkswagen,Volkswagen Vento 1.5 TDI Highline,2013,525000
BMW,BMW 5 Series 520d Luxury Line,2019,4800000
Chevrolet,Chevrolet Aveo U-VA 1.2 LS,2008,160000
Maruti,Maruti Zen Estilo 1.1 LXI BSIII,2007,160000
Chevrolet,Chevrolet Spark 1.0 LT,2012,125000
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,430000
Hyundai,Hyundai Creta 1.6 VTVT S,2017,900000
Maruti,Maruti Alto LX,2000,61000
Maruti,Maruti Wagon R LXI BS IV,2017,400000
Hyundai,Hyundai Santro Xing XS,2009,150000
Volkswagen,Volkswagen Polo GT 1.0 TSI,2019,950000
Tata,Tata Indigo CR4,2013,220000
Hyundai,Hyundai Getz GLX,2007,110000
Tata,Tata Bolt Revotron XM,2015,375000
Datsun,Datsun GO Plus T Option,2017,350000
Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2012,310000
Tata,Tata Indica GLS BS IV,2010,90000
Volkswagen,Volkswagen Vento Petrol Highline,2011,350000
Hyundai,Hyundai Santro LS zipPlus,2003,100000
Mahindra,Mahindra XUV500 AT W6 2WD,2017,1300000
Maruti,Maruti Wagon R LXI,2004,70000
Chevrolet,Chevrolet Sail Hatchback LT ABS,2013,225000
Honda,Honda City 1.3 EXI,2002,145000
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,930000
Maruti,Maruti Swift VXI,2019,550000
Maruti,Maruti Alto LX BSIII,2008,85000
Hyundai,Hyundai EON Era Plus Sports Edition,2014,280000
Hyundai,Hyundai EON Magna Plus,2018,360000
Maruti,Maruti Alto LXi,2011,150000
Skoda,Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,900000
Ambassador,Ambassador CLASSIC 1500 DSL AC,2005,120000
Fiat,Fiat Linea T Jet Emotion,2010,215000
Renault,Renault Scala Diesel RxL,2013,550000
Tata,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,775000
Maruti,Maruti Gypsy King HT BSIV,2001,409999
Maruti,Maruti 800 AC Uniq,2005,65000
Maruti,Maruti Wagon R LXI Minor,2008,200000
Maruti,Maruti Wagon R VXI BS IV,2010,240000
Toyota,Toyota Innova 2.5 VX 8 STR,2012,800000
Toyota,Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010,400000
Tata,Tata Sumo Gold EX BSIII,2016,500000
Mahindra,Mahindra Renault Logan 1.5 DLX Diesel,2007,150000
Toyota,Toyota Etios GD,2014,500000
Hyundai,Hyundai EON Magna Plus,2014,320000
Nissan,Nissan Micra Diesel XV,2013,300000
Renault,Renault Lodgy Stepway 85PS RXZ 8S,2017,650000
Maruti,Maruti Alto 800 LXI,2018,285000
Tata,Tata Aria Pleasure 4x2,2012,360000
Honda,Honda Accord 2.4 MT,2009,450000
Maruti,Maruti Alto LXi,2011,175000
Chevrolet,Chevrolet Cruze LT,2011,350000
Ford,Ford Figo Aspire 1.5 TDCi Titanium,2020,530000
Honda,Honda City i-DTEC ZX,2017,1025000
Honda,Honda BR-V i-DTEC VX MT,2017,950000
Honda,Honda WR-V i-VTEC VX,2017,725000
Honda,Honda City i VTEC VX,2017,919999
Honda,Honda Jazz 1.5 V i DTEC,2018,700000
Honda,Honda Jazz 1.5 VX i DTEC,2017,725000
Honda,Honda BR-V i-VTEC VX MT,2017,840000
Maruti,Maruti Wagon R VXI BS IV,2015,365000
Honda,Honda City i DTEC SV,2014,665000
Maruti,Maruti 800 Std,2003,50000
Hyundai,Hyundai EON Era Plus,2014,225000
Hyundai,Hyundai i10 Era,2012,229999
Hyundai,Hyundai Santro Xing GL,2008,145000
Ford,Ford Figo Aspire Facelift,2018,624000
Hyundai,Hyundai Verna 1.4 VTVT,2015,500000
Ford,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2017,750000
Honda,Honda City i DTEC VX,2015,785000
Hyundai,Hyundai i10 Sportz,2011,225000
Hyundai,Hyundai Xcent 1.1 CRDi Base,2017,300000
Hyundai,Hyundai i20 Asta 1.4 CRDi,2016,680000
Mahindra,Mahindra TUV 300 T8,2016,700000
Tata,Tata Indigo CS eLS BS IV,2011,180000
Ford,Ford Fiesta 1.4 SXi TDCi ABS,2008,270000
Maruti,Maruti Swift Dzire VXi,2010,370000
Mahindra,Mahindra Xylo H8 ABS with Airbags,2018,1100000
Hyundai,Hyundai Accent CRDi,2004,120000
Skoda,Skoda Rapid 1.6 TDI PRESTIGE,2013,430000
Maruti,Maruti Swift ZDi,2014,550000
Hyundai,Hyundai Santro Xing GLS,2014,320000
Maruti,Maruti Wagon R VXI BS IV,2015,390000
Renault,Renault Duster 85PS Diesel RxE,2014,550000
Maruti,Maruti Swift VXI,2012,370000
Maruti,Maruti Alto LXi BSIII,2010,190000
Renault,Renault Duster 110PS Diesel RxZ,2013,509999
Honda,Honda City S,2013,450000
Mercedes-Benz,Mercedes-Benz GLS 2016-2020 350d 4MATIC,2016,5500000
Maruti,Maruti Swift Dzire VDI,2015,550000
Mahindra,Mahindra Xylo E6,2009,400000
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,585000
Hyundai,Hyundai Grand i10 1.2 Kappa Asta,2019,500000
Maruti,Maruti Ciaz ZXi,2015,800000
Maruti,Maruti Swift Vdi BSIII,2009,265000
Ford,Ford Figo Diesel Titanium,2012,175000
Fiat,Fiat Palio 1.2 Sport,2007,125000
Tata,Tata Manza Aqua Quadrajet BS IV,2010,165000
Mahindra,Mahindra Verito 1.5 D2 BSIII,2011,150000
Hyundai,Hyundai Creta 1.6 CRDi SX Option,2015,1025000
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1030000
Chevrolet,Chevrolet Cruze LT,2012,380000
Maruti,Maruti Swift Dzire LDi,2010,250000
Maruti,Maruti Zen LX,2000,85000
Fiat,Fiat Punto EVO 1.3 Dynamic,2016,500000
Hyundai,Hyundai EON Era Plus,2018,350000
Maruti,Maruti Alto LXi BSIII,2010,190000
Volkswagen,Volkswagen Jetta 1.9 TDI Trendline,2009,940000
Maruti,Maruti Swift VXI,2013,475000
Maruti,Maruti Alto 800 LXI,2018,300000
Chevrolet,Chevrolet Beat LS,2016,250000
Maruti,Maruti Zen LX,2001,93000
Ford,Ford Figo Diesel ZXI,2012,290000
Tata,Tata Indica GLS BS IV,2010,75000
Mahindra,Mahindra XUV500 W8 2WD,2015,1000000
Hyundai,Hyundai i20 Asta 1.4 CRDi,2015,550000
Fiat,Fiat Punto 1.3 Emotion,2010,285000
Tata,Tata Indigo Grand Petrol,2014,240000
Hyundai,Hyundai Creta 1.6 VTVT S,2015,850000
Hyundai,Hyundai i20 Active 1.2 SX,2016,650000
Maruti,Maruti Celerio Green VXI,2017,365000
Hyundai,Hyundai i20 Active 1.2 SX,2016,650000
Chevrolet,Chevrolet Sail 1.2 Base,2015,260000
Tata,Tata Indigo Grand Petrol,2014,250000
Tata,Tata New Safari 4X2,2007,550000
Maruti,Maruti Wagon R LXI,2004,70000
Chevrolet,Chevrolet Sail Hatchback LT ABS,2013,225000
Honda,Honda City 1.3 EXI,2002,145000
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,930000
Maruti,Maruti Swift VXI,2019,550000
Maruti,Maruti Alto LX BSIII,2008,85000
Hyundai,Hyundai EON Era Plus Sports Edition,2014,280000
Hyundai,Hyundai EON Magna Plus,2018,360000
Maruti,Maruti Alto LXi,2011,150000
Skoda,Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,900000
Ambassador,Ambassador CLASSIC 1500 DSL AC,2005,120000
Fiat,Fiat Linea T Jet Emotion,2010,215000
Renault,Renault Scala Diesel RxL,2013,550000
Tata,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,775000
Maruti,Maruti Gypsy King HT BSIV,2001,409999
Maruti,Maruti 800 AC Uniq,2005,65000
Maruti,Maruti Wagon R LXI Minor,2008,200000
Maruti,Maruti Wagon R VXI BS IV,2010,240000
Toyota,Toyota Innova 2.5 VX 8 STR,2012,800000
Toyota,Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010,400000
Maruti,Maruti Wagon R VXI BSIII,2012,229999
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,580000
Toyota,Toyota Corolla H2,2005,175000
Maruti,Maruti Ritz VDi,2012,250000
Hyundai,Hyundai EON Magna Plus,2014,320000
Nissan,Nissan Micra Diesel XV,2013,300000
Mahindra,Mahindra TUV 300 mHAWK100 T8,2017,800000
Hyundai,Hyundai Verna SX AT Diesel,2009,245000
Hyundai,Hyundai EON Magna Plus,2018,300000
Hyundai,Hyundai Xcent 1.2 CRDi E,2017,350000
Maruti,Maruti Zen LX - BS III,2006,70000
Maruti,Maruti Celerio VXI Optional,2017,430999
Chevrolet,Chevrolet Spark 1.0,2010,80000
Maruti,Maruti Alto 800 LXI Optional,2019,335000
Maruti,Maruti Eeco 7 Seater Standard BSIV,2017,350000
Maruti,Maruti Alto 800 LXI Opt BSIV,2018,315000
Volkswagen,Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,2019,1100000
Maruti,Maruti Esteem Lxi - BSIII,2005,80000
Maruti,Maruti Alto K10 VXI Optional,2014,285000
Tata,Tata Indigo TDI,2009,100000
Maruti,Maruti Alto LXi,2011,225000
Volvo,Volvo XC 90 D5 Inscription BSIV,2017,4500000
Maruti,Maruti Alto K10 VXI,2018,320000
Hyundai,Hyundai Creta 1.6 CRDi SX Plus,2016,1249000
Maruti,Maruti Wagon R LXI Minor,2008,120000
Volkswagen,Volkswagen Vento Diesel Trendline,2011,200000
Hyundai,Hyundai Creta 1.6 CRDi SX,2016,1151000
Tata,Tata Indica Vista Quadrajet LS,2012,120000
Renault,Renault KWID RXT,2017,220000
Tata,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2017,750000
Mahindra,Mahindra TUV 300 T10 Dual Tone,2018,784000
Honda,Honda Jazz 1.2 S i VTEC,2017,500000
Hyundai,Hyundai EON Era Plus,2018,350000
Mahindra,Mahindra XUV500 W7 AT BSIV,2018,1400000
Mahindra,Mahindra Thar CRDe AC,2014,600000
Hyundai,Hyundai Grand i10 1.2 Kappa Magna BSIV,2019,525000
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,930000
Maruti,Maruti Eeco 5 STR With AC Plus HTR CNG,2017,440000
Maruti,Maruti Celerio ZXI,2016,434999
Hyundai,Hyundai i10 Magna,2011,250000
Maruti,Maruti Ertiga SHVS ZDI Plus,2017,940000
Hyundai,Hyundai Verna 1.6 CRDi AT SX,2017,1050000
Maruti,Maruti Ertiga SHVS ZDI,2016,825000
Maruti,Maruti Wagon R VXI Minor,2012,229999
Hyundai,Hyundai i20 1.2 Asta,2011,375000
Maruti,Maruti Ertiga ZDI,2013,640000
Toyota,Toyota Innova 2.5 V Diesel 8-seater,2012,800000
Ford,Ford Figo Petrol ZXI,2012,130000
Hyundai,Hyundai i10 Sportz 1.1L,2014,300000
Maruti,Maruti Wagon R VXI BS IV,2018,440000
Maruti,Maruti Ertiga VXI CNG,2014,595000
Mahindra,Mahindra Scorpio EX,2013,450000
Maruti,Maruti Vitara Brezza VDi Option,2017,690000
Maruti,Maruti Alto 800 VXI,2019,300000
Chevrolet,Chevrolet Sail 1.2 Base,2014,170000
Toyota,Toyota Etios Liva GD SP,2012,280000
Maruti,Maruti Swift VXI BSIII,2009,220000
Hyundai,Hyundai Santro Xing GLS,2009,140000
Maruti,Maruti Esteem Lxi,2004,45000
Ford,Ford Figo Diesel Titanium,2014,200000
Mahindra,Mahindra Scorpio 2.6 Turbo 7 Str,2008,325000
Hyundai,Hyundai Verna CRDi SX,2010,300000
Maruti,Maruti 800 AC,2009,120000
Hyundai,Hyundai Creta 1.6 CRDi SX,2016,535000
Honda,Honda City i DTEC S,2014,520000
Hyundai,Hyundai Grand i10 1.2 Kappa Magna AT,2017,550000
Mahindra,Mahindra Verito Vibe 1.5 dCi D6,2015,280000
Nissan,Nissan Sunny XL D,2013,225000
Ford,Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2015,750000
Hyundai,Hyundai i20 1.2 Magna Executive,2016,535000
Mahindra,Mahindra XUV500 W10 1.99 mHawk,2016,1250000
Maruti,Maruti Baleno Zeta 1.2,2017,650000
Honda,Honda Brio S MT,2013,295000
Maruti,Maruti Swift DDiS VDI,2015,480000
Honda,Honda City i DTEC SV,2015,575000
Mahindra,Mahindra Scorpio 1.99 S4,2016,509999
Maruti,Maruti Alto LXi,2008,69000
Tata,Tata Manza Aura Safire BS IV,2013,200000
Toyota,Toyota Innova 2.5 GX 8 STR BSIV,2012,449000
Tata,Tata Harrier XE,2020,426000
Ford,Ford Ecosport 1.5 Petrol Ambiente,2017,650000
Tata,Tata Tiago 1.05 Revotorq XM,2017,260000
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,295000
Maruti,Maruti Eeco 5 Seater AC BSIV,2017,260000
Tata,Tata Indica Vista Quadrajet LS,2012,120000
Hyundai,Hyundai Verna SX,2007,155000
Honda,Honda Jazz 1.5 VX i DTEC,2015,450000
Tata,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,320000
Hyundai,Hyundai Verna i (Petrol),2007,123000
Hyundai,Hyundai Santro Xing XO,2006,80000
Maruti,Maruti SX4 Celebration Petrol,2012,220000
Hyundai,Hyundai i20 Active S Diesel,2018,650000
Maruti,Maruti Alto 800 LXI,2018,285000
Honda,Honda Amaze V CVT Petrol BSIV,2018,725000
Tata,Tata Indica Vista Aqua 1.2 Safire BSIV,2010,97000
Maruti,Maruti Ciaz ZXi,2016,625000
Hyundai,Hyundai i20 Active SX Petrol,2016,550000
Tata,Tata Indigo CR4,2012,130000
Hyundai,Hyundai i10 Magna,2012,240000
Nissan,Nissan Terrano XL 85 PS,2014,600000
Tata,Tata New Safari DICOR 2.2 EX 4x2,2012,350000
Hyundai,Hyundai EON Magna Plus,2015,245000
Maruti,Maruti Swift 1.3 VXi,2009,199000
Mahindra,Mahindra Xylo E4,2011,330000
Maruti,Maruti Ritz VXI,2009,150000
Hyundai,Hyundai Creta 1.6 CRDi SX,2016,927999
Maruti,Maruti Zen LXI,2003,70000
Hyundai,Hyundai Xcent 1.2 CRDi SX,2015,399000
Maruti,Maruti Swift VDI Optional,2015,350000
Mahindra,Mahindra Scorpio 2.6 CRDe,2006,125000
Hyundai,Hyundai Santro Xing XS,2008,150000
Hyundai,Hyundai EON Era Plus,2015,250000
Hyundai,Hyundai Verna 1.6 SX CRDi (O),2014,675000
Maruti,Maruti S-Cross Alpha DDiS 200 SH,2018,950000
Maruti,Maruti Eeco 5 STR With AC Plus HTR CNG,2018,409999
Fiat,Fiat Linea Emotion (Diesel),2011,225000
Honda,Honda Civic 1.8 V MT,2008,350000
Tata,Tata Indica LSI,2005,51111
Chevrolet,Chevrolet Sail 1.3 LS,2013,290000
Toyota,Toyota Camry Hybrid,2006,310000
Hyundai,Hyundai Verna CRDi SX,2007,212000
Skoda,Skoda Octavia Elegance 2.0 TDI AT,2013,900000
Chevrolet,Chevrolet Beat Diesel LT,2011,221000
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,675000
Honda,Honda Amaze S i-Dtech,2014,421000
Maruti,Maruti SX4 Zxi BSIII,2008,350000
Hyundai,Hyundai Accent Executive CNG,2010,140000
Skoda,Skoda Octavia Ambiente 1.9 TDI MT,2002,90000
Honda,Honda City Edge Edition Diesel SV,2018,830000
Maruti,Maruti Wagon R LXI Minor,2009,180000
Maruti,Maruti Swift Vdi BSIII,2009,210000
Maruti,Maruti SX4 S Cross DDiS 320 Zeta,2017,700000
Tata,Tata Nano Cx BSIII,2014,45000
Tata,Tata Indigo LX,2012,125000
Hyundai,Hyundai Verna 1.6 VTVT S,2017,530000
Ford,Ford Ecosport 1.5 DV5 MT Trend,2018,800000
Maruti,Maruti Baleno Zeta 1.2,2016,580000
Audi,Audi Q3 2.0 TDI Quattro Premium Plus,2012,1400000
Renault,Renault KWID 1.0 RXL,2018,300000
Renault,Renault KWID RXT Optional,2016,300000
Maruti,Maruti Ciaz ZDi SHVS,2015,700000
Nissan,Nissan Sunny XL,2012,250000
Chevrolet,Chevrolet Tavera Neo 3 9 Str BSIII,2016,500000
Honda,Honda Accord 2.4 AT,2009,428000
Tata,Tata Harrier XZ BSIV,2019,1400000
Hyundai,Hyundai EON Era Plus,2013,219000
Maruti,Maruti Ertiga SHVS LDI,2017,500000
Honda,Honda City i DTEC S,2014,520000
Mahindra,Mahindra Scorpio 1.99 S4,2016,509999
Maruti,Maruti Baleno Alpha 1.2,2019,556000
Tata,Tata Indigo Grand Dicor,2014,225000
Honda,Honda Amaze EX i-Dtech,2013,325000
Maruti,Maruti Swift VDI,2013,365000
Hyundai,Hyundai Creta 1.6 CRDi SX Plus,2015,850000
Toyota,Toyota Etios GD SP,2013,350000
Maruti,Maruti Swift VDI,2007,225000
Maruti,Maruti Alto LX,2011,135000
Maruti,Maruti Wagon R LXI Minor,2007,140000
Maruti,Maruti SX4 S Cross DDiS 320 Delta,2016,665000
Renault,Renault KWID RXT,2015,275000
Toyota,Toyota Fortuner 2.8 4WD AT BSIV,2017,2750000
Hyundai,Hyundai Verna 1.6 SX,2013,484999
Maruti,Maruti Ciaz VDi Option SHVS,2015,565000
Maruti,Maruti Swift Dzire VDI,2013,425000
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,925000
Mahindra,Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2012,565000
Renault,Renault Duster 110PS Diesel RxL,2014,525000
Honda,Honda City 1.5 S MT,2010,409999
Tata,Tata Tigor 1.2 Revotron XZ Option,2018,570000
Maruti,Maruti SX4 Zxi BSIII,2007,160000
Maruti,Maruti Ciaz ZDi Plus SHVS,2017,749000
Maruti,Maruti Swift Dzire VDi,2010,300000
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2014,550000
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2015,550000
Ford,Ford Ecosport 1.5 Diesel Titanium Plus,2019,1250000
Ford,Ford Figo Aspire 1.5 TDCi Titanium,2017,700000
Ford,Ford Figo 1.5 Sports Edition MT,2017,600000
Ford,Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018,925000
Ford,Ford Endeavour 3.2 Titanium AT 4X4,2016,1800000
Ford,Ford Figo Aspire 1.5 TDCi Titanium Plus,2015,459999
Hyundai,Hyundai i20 Active 1.2 SX,2015,565000
Hyundai,Hyundai EON Era Plus,2013,170000
Toyota,Toyota Qualis FS B3,2001,150000
Mahindra,Mahindra Scorpio VLX 2WD BSIII,2008,295000
Hyundai,Hyundai i20 Active 1.4 SX,2018,819999
Hyundai,Hyundai Elite i20 Diesel Asta Option,2019,819999
Maruti,Maruti Ritz VXi,2015,320000
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2015,550000
Mahindra,Mahindra Bolero 2011-2019 SLX,2015,550000
Volkswagen,Volkswagen Ameo 1.5 TDI Comfortline,2017,590000
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1050000
Honda,Honda City i DTec V,2017,950000
Honda,Honda City i-DTEC VX,2017,1000000
Nissan,Nissan Terrano XE 85 PS,2013,500000
Fiat,Fiat Punto EVO 1.3 Emotion,2017,450000
Maruti,Maruti Swift Dzire VDI Optional,2017,720000
Maruti,Maruti Celerio VDi,2015,390000
Mahindra,Mahindra Thar 4X2,2014,500000
Toyota,Toyota Fortuner 2.7 2WD AT,2016,2500000
Hyundai,Hyundai i20 1.4 Asta Option,2017,780000
Maruti,Maruti Swift Dzire ZDI,2015,484999
Volkswagen,Volkswagen Vento Diesel Highline,2012,420000
Mahindra,Mahindra XUV500 W10 AWD,2015,1225000
Tata,Tata Indica Vista TDI LX,2015,350000
Mahindra,Mahindra Verito 1.5 D4 BSIV,2015,350000
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011,800000
Hyundai,Hyundai Santro Xing XG AT,2004,125000
